Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference
13,white,f6e5,509.1,Bh8,428.9,80.20000000000005
13,black,h5g4,427.4,Be1,754.6,-327.20000000000005
13,white,a1e1,761.1,Bh8xg7+,481.3,279.8
13,black,f8g7,473.2,Kg8,550.3,-77.09999999999997
13,white,a1e1,560.8,Bh6,265.1,295.69999999999993
13,black,e1f2,257.6,Bf7,763.2,-505.6
13,white,a1e1,762.0,a4,160.3,601.7
13,black,e1f2,184.0,Bg6,776.7,-592.7
13,white,a1e1,780.7,h3,256.0,524.7
13,black,e1f2,257.8,Be8,742.4,-484.6
13,white,a1e1,738.8,b4,9.4,729.4
13,black,e1f2,16.4,Bxb4,332.8,-316.40000000000003
13,white,a4b5,331.2,g5,-7.4,338.59999999999997
13,black,b4c3,-6.2,Bd2,428.9,-435.1
13,white,a4b5,432.1,Bg7,-438.6,870.7
13,black,g8g7,-471.9,Bf7,455.7,-927.6
13,white,g7e5,447.1,Bh8,-379.7,826.8
13,black,g8h8,-409.0,c4,461.5,-870.5
13,white,a4b5,576.2,Kg3,-514.5,1090.7
13,black,g8h8,-528.3,Be8,319.8,-848.0999999999999
14,white,e2e4,30.4,e4,33.5,-3.1000000000000014
14,black,e7e5,24.5,e5,34.0,-9.5
14,white,g1f3,29.4,Nf3,31.2,-1.8000000000000007
14,black,b8c6,31.6,Nc6,31.8,-0.1999999999999993
14,white,d2d4,12.5,Nxe5,-303.6,316.1
14,black,c6e5,-298.9,Nxe5,-295.8,-3.099999999999966
14,white,d2d4,-299.3,Nc3,-305.5,6.199999999999989
14,black,e5g6,-301.8,Ba3,219.3,-521.1
14,white,b2a3,220.2,f3,-283.5,503.7
14,black,a3b4,-286.4,Nf6,178.8,-465.2
14,white,b2a3,184.6,b3,-372.9,557.5
14,black,a3c1,-366.6,Nxd5,214.1,-580.7
14,white,c1a3,217.5,h3,-678.0,895.5
14,black,d8h4,-658.0,c5,145.8,-803.8
14,white,c3d5,144.9,f4,-970.4,1115.3
14,black,d8h4,-952.2,Qg5,684.7,-1636.9
14,white,f4g5,681.0,Nxd5,210.0,471.0
14,black,g5h4,211.3,Qg4+,934.2,-722.9000000000001
14,white,h3g4,921.6,Ne7,-166.6,1088.2
14,black,g4h4,-165.0,Qxf4,58.2,-223.2
14,white,c1a3,50.7,Nxc8,-251.8,302.5
14,black,f4h4,-256.8,Rxc8,0.0,-256.8
14,white,c1a3,0.0,Qe2,-169.1,169.1
14,black,a3c1,-167.2,Nf3+,506.5,-673.7
14,white,e2f3,506.6,Kd1,-105.3,611.9
14,black,a3c1,-108.0,Qf5,1005.3,-1113.3
14,white,e4f5,1011.4,Qe1,-521.6,1533.0
14,black,f5e5,-524.5,Rd8,733.2,-1257.7
14,white,e4f5,727.6,Rh2,-540.1,1267.7
14,black,f5e5,-540.6,Qg4,719.7,-1260.3000000000002
14,white,h3g4,718.0,g3,-367.4,1085.4
14,black,g4h5,-362.9,Rg8,605.4,-968.3
14,white,h3g4,602.1,Rg2,30.6,571.5
14,black,f3e1,29.0,a5,590.0,-561.0
14,white,e1e3,591.4,d3,-229.7,821.0999999999999
14,black,f3e1,-234.3,Qg6,55.3,-289.6
14,white,e1e3,48.0,Rh2,-792.5,840.5
14,black,f3e1,-793.5,Qa6,-277.0,-516.5
14,white,d3d4,-316.5,Qe2,-431.8,115.3
14,black,f3h2,-428.7,Qd6,521.3,-950.0
14,white,e2f3,505.3,Qf2,-270.2,775.5
14,black,f3h2,-267.3,a4,475.2,-742.5
14,white,f2f3,471.0,Qg1,-827.2,1298.2
14,black,f3g1,-825.1,Qg6,-273.6,-551.5
14,white,g1f2,-290.7,Bg5,-858.8,568.0999999999999
14,black,f3g1,-852.5,Qf6,384.4,-1236.9
14,white,g5f6,377.8,Bh6,-1161.4,1539.2
14,black,f3g1,-1153.0,c4,-641.0,-512.0
14,white,e4e5,-627.5,Rf2,20007.0,-20634.5
14,black,f6a1,-19994.0,cxd3,-892.8,-19101.2
14,white,a1b1,-833.9,Bxg7,-1012.9,179.0
14,black,f6g7,-1018.0,Rh8,577.4,-1595.4
14,white,g7f6,590.2,Bxd3,-805.1,1395.3000000000002
14,black,f6g7,-830.2,Qg5,223.9,-1054.1
14,white,f2f3,218.7,Bxh8,-561.3,780.0
14,black,f3g1,-572.6,Rb8,780.7,-1353.3000000000002
14,white,f2f3,799.8,Bg7,-582.4,1382.1999999999998
14,black,f3g1,-569.7,h6,538.0,-1107.7
14,white,f2f3,527.9,Bh8,-561.7,1089.6
14,black,f3g1,-583.1,axb3,666.3,-1249.4
14,white,f2f3,683.8,Bb5,-618.7,1302.5
14,black,b3c2,-608.3,Bf8,516.1,-1124.4
14,white,g1f1,514.2,Bc6,-678.9,1193.1
14,black,f3g1,-706.2,Bb4,-144.5,-561.7
14,white,g1f1,-151.9,Bxd7+,-145.1,-6.800000000000011
14,black,e8d7,-150.4,Kf8,280.7,-431.1
14,white,g1f1,239.2,Bc8,-878.5,1117.7
14,black,f3g1,-843.6,Rxc8,-782.0,-61.60000000000002
14,white,g1f1,7430.6,cxb3,-1045.1,8475.7
14,black,g5d8,-1082.0,Rc1+,-43.2,-1038.8
14,white,a1c1,-42.5,Rxc1,-45.3,2.799999999999997
14,black,g5d8,-45.7,Qe5,1164.3,-1210.0
14,white,h8e5,1120.4,Bg7+,660.7,459.7000000000001
14,black,f8g7,643.4,Kg8,1061.7,-418.30000000000007
14,white,g7e5,1109.0,Bh8,-393.2,1502.2
14,black,e5d6,-385.8,Qd4+,1105.5,-1491.3
14,white,h8d4,1119.7,Rd2,20001.0,-18881.3
14,black,d4d2,-20000.0,Qd8,-17890.2,-2109.7999999999993
14,white,d2d8,19993.8,Bg7,20001.0,-7.200000000000728
14,black,d8d2,-20000.0,Bxd2,-316.4,-19683.6
14,white,g7f6,-286.7,Bh8,-822.2,535.5
14,black,d2c1,-842.5,Qa8,150.7,-993.2
14,white,g1c5,138.1,Bg7,-600.8,738.9
14,black,f3g1,-601.6,Qa7,818.9,-1420.5
14,white,g1a7,853.8,Bh8,17898.8,-17045.0
14,black,a7g1,-18097.5,Qc5,-7465.9,-10631.6
14,white,g1c5,18089.2,Rc2,20003.0,-1913.7999999999993
14,black,c5g1,-19998.0,Qg1,-19998.0,0.0
14,white,d1e2,20002.0,Ke2,20002.0,0.0
14,black,g1g2,-19999.0,Nh2,-519.8,-19479.2
14,white,c2c8,-499.4,g4,20002.0,-20501.4
14,black,g1e3,-19999.0,Ba5,-750.3,-19248.7
14,white,c2c8,-753.0,b4,-847.4,94.39999999999998
14,black,g1f1,-853.5,Qg2+,-785.5,-68.0
14,white,e2d3,-794.9,Kd1,-916.1,121.20000000000005
14,black,g2f1,-902.9,Qg1+,-794.4,-108.5
14,white,d1d2,-861.4,Ke2,-842.9,-18.5
14,black,g1f1,-849.6,Kf8,-527.3,-322.30000000000007
14,white,b4a5,-510.1,Bg7+,-758.2,248.1
14,black,f8g7,-749.6,Kg8,-726.6,-23.0
15,white,e2e4,31.8,e4,31.8,0.0
15,black,e7e5,34.4,e5,33.2,1.1999999999999955
15,white,g1f3,32.4,Nf3,30.9,1.5
15,black,g8f6,43.7,Nc6,32.2,11.5
15,white,f1b5,32.4,Nxe5,-300.1,332.5
15,black,c6e5,-292.6,Nxe5,-296.4,3.7999999999999545
15,white,d2d4,-304.8,Nc3,-301.6,-3.1999999999999886
15,black,e5g6,-302.1,Nf3+,264.8,-566.9000000000001
15,white,d1f3,263.5,Qxf3,261.6,1.8999999999999773
15,black,f8c5,269.6,Nxe7,361.5,-91.89999999999998
15,white,f1c4,358.1,Qxf7+,-593.9,952.0
15,black,e8f7,-584.6,Kxf7,-585.6,1.0
15,white,f1c4,-586.8,b3,-573.3,-13.5
15,black,c7c6,-573.3,g5,-506.7,-66.59999999999997
15,white,f1c4,-538.5,Rg1,-616.5,78.0
15,black,f8g7,-601.3,Rg8,-552.7,-48.59999999999991
15,white,f1c4,-562.1,Na4,-690.2,128.10000000000002
15,black,d7d5,-685.5,Rg6,-662.4,-23.100000000000023
15,white,c1b2,-664.4,Nb6,-848.0,183.6
15,black,c7b6,-784.1,Kf6,-513.7,-270.4
15,white,b6a8,-513.2,Nxc8,-575.6,62.39999999999998
15,black,d8c8,-578.6,Rxc8,-582.8,4.199999999999932
15,white,c1b2,-587.9,Rh1,-631.5,43.60000000000002
15,black,f6f7,-626.8,Bg7,-614.2,-12.599999999999907
15,white,c1b2,-628.1,Rg1,-764.7,136.60000000000002
15,black,f6f7,-760.2,Bh6,-587.7,-172.5
15,white,c1b2,-591.2,Rh1,-629.2,38.0
15,black,f6f7,-630.7,Qxf8,-578.7,-52.0
15,white,f1c4,-592.0,g4,-633.2,41.200000000000045
15,black,f6f7,-616.6,Qe8,-515.5,-101.10000000000002
15,white,h2h4,-563.6,Bh3,-656.8,93.19999999999992
15,black,f6f7,-644.2,d6,-604.4,-39.80000000000007
15,white,c1b2,-609.6,Bg2,-637.5,27.899999999999977
15,black,f6f7,-627.6,Qf8,-589.6,-38.0
15,white,h2h4,-558.2,Bh3,-676.0,117.79999999999995
15,black,f6f7,-670.9,Qg8,-606.3,-64.60000000000002
15,white,c1b2,-595.4,Bg2,-644.3,48.89999999999998
15,black,e7c6,-643.9,Qxb3,325.0,-968.9
15,white,a2b3,319.8,Bh3,-844.8,1164.6
15,black,b3h3,-853.0,Rh8,288.7,-1141.7
15,white,a2b3,289.0,Bg2,-727.0,1016.0
15,black,b3c2,-732.4,c6,306.1,-1038.5
15,white,a2b3,313.8,Bh3,-760.1,1073.9
15,black,b3c2,-764.9,a6,134.9,-899.8
15,white,a2b3,133.9,Bg2,-715.2,849.1
15,black,b3c2,-728.8,d5,238.1,-966.9
15,white,a2b3,235.9,Bh3,-814.0,1049.9
15,black,b3h3,-810.2,Qd3,34.5,-844.7
15,white,c2d3,34.9,Bg2,-722.6,757.5
15,black,d3c2,-753.2,Ng8,230.6,-983.8
15,white,c2d3,220.5,Bh3,-1048.5,1269.0
15,black,d3e4,-1040.8,Qe2+,227.8,-1268.6
15,white,e1e2,222.4,Kxe2,225.7,-3.299999999999983
15,black,f6f7,220.4,Ne7,615.2,-394.80000000000007
15,white,c1b2,600.0,Bg2,236.4,363.6
15,black,f6f7,239.1,c5,375.4,-136.29999999999998
15,white,e4d5,373.9,Bh3,159.0,214.9
15,black,d5d4,174.0,Rhg8,214.6,-40.599999999999994
15,white,h3g2,198.9,Bg2,207.2,-8.299999999999983
15,black,d5d4,204.7,R8g7,449.0,-244.3
15,white,e4d5,446.5,Bh3,109.1,337.4
15,black,d5d4,103.9,Nc6,272.9,-168.99999999999997
15,white,e4d5,276.2,Bg2,140.1,136.1
15,black,d5d4,144.3,Rg8,352.5,-208.2
15,white,e4d5,345.0,Bh3,100.5,244.5
15,black,g8e8,109.9,Nd4+,160.9,-51.0
15,white,e2d1,159.6,Ke1,-331.6,491.2000000000001
15,black,d4c2,-330.0,Rh8,215.2,-545.2
15,white,e1d1,211.2,Bg2,-266.8,478.0
15,black,d4c2,-265.9,Rhg8,273.9,-539.8
15,white,e1d1,277.2,Bh3,-330.2,607.4
15,black,d4c2,-337.6,Nf3+,43.6,-381.2000000000001
15,white,e1d1,48.1,Kd1,43.7,4.399999999999999
15,black,d5e4,42.4,Nxd2,448.8,-406.4
15,white,c1d2,458.7,Bg2,-14.3,473.0
15,black,d2e4,-8.7,Rb8,485.4,-494.1
15,white,c1d2,488.5,Bh3,-226.0,714.5
15,black,d2e4,-230.0,Nf1,494.0,-724.0
15,white,e4d5,501.5,a4,440.0,61.5
15,black,f1h2,434.8,dxe4,453.4,-18.59999999999997
15,white,h3f1,448.8,Rxf1,453.3,-4.5
15,black,f6f7,457.6,b5,502.5,-44.89999999999998
15,white,a4b5,499.3,Bg2,496.3,3.0
15,black,b5b4,503.9,c4,570.7,-66.80000000000007
15,white,a4b5,565.2,Bh1,455.8,109.40000000000003
15,black,f6f7,460.7,Rd8+,498.8,-38.10000000000002
15,white,d1e2,508.2,Bd2,60.7,447.5
15,black,c4c3,57.3,Ke6,500.0,-442.7
15,white,d1e2,506.3,Rg1,19.6,486.7
15,black,c4c3,16.4,Rd4,500.3,-483.9
15,white,d1e2,518.5,Bf3,-37.0,555.5
15,black,e4f3,-30.5,Rxd2+,392.2,-422.7
15,white,d1d2,411.4,Kc1,-82.7,494.1
15,black,d2f2,-101.4,Rxc2+,213.7,-315.1
15,white,c1c2,222.8,Kd1,-327.7,550.5
15,black,c2f2,-339.6,Bf8,37.6,-377.2000000000001
15,white,d1c2,11.5,Bxe4,-221.9,233.4
15,black,c2f2,-233.9,Bxe7,513.4,-747.3
15,white,d1c2,511.5,Bh1,-226.5,738.0
15,black,c2b2,-231.1,Rb2,-254.8,23.700000000000017
16,white,e2e4,33.2,e4,28.6,4.600000000000001
16,black,c7c5,33.1,e5,33.5,-0.3999999999999986
16,white,g1f3,32.7,Nf3,30.8,1.900000000000002
16,black,b8c6,33.7,Nc6,29.8,3.900000000000002
16,white,f1b5,27.8,Nxe5,-301.9,329.7
16,black,c6e5,-298.1,Nxe5,-293.8,-4.300000000000011
16,white,d2d4,-304.6,Nc3,-308.7,4.099999999999966
16,black,e5g6,-305.0,Ba3,225.5,-530.5
16,white,b2a3,219.3,f3,-289.9,509.2
16,black,a3b4,-288.7,Nf6,184.0,-472.7
16,white,b2a3,183.9,b3,-369.1,553.0
16,black,a3c1,-365.5,Nxe4,-24.1,-341.4
16,white,f3e4,-26.4,Nxe4,-23.6,-2.799999999999997
16,black,a3c1,-28.6,Qh4+,0.5,-29.1
16,white,g2g3,2.8,Nf2,-143.1,145.9
16,black,a3c5,-147.7,d6,457.3,-605.0
16,white,c1a3,455.7,Bd3,-198.8,654.5
16,black,e5d3,-194.5,Be6,403.2,-597.7
16,white,c1a3,399.6,Be2,-19.6,419.2000000000001
16,black,a3c1,-19.0,Qxf2+,605.9,-624.9
16,white,e1f2,591.7,Kxf2,601.3,-9.599999999999907
16,black,a3c5,605.0,Rg8,788.4,-183.4
16,white,c1a3,767.3,Kf1,604.0,163.29999999999995
16,black,a3b4,612.7,Rb8,833.2,-220.5
16,white,c1a3,850.9,Bd3,625.8,225.1
16,black,a3b4,625.7,Bd5,790.9,-165.19999999999993
16,white,d3b5,784.8,Be2,701.2,83.59999999999991
16,black,a3c1,694.2,Rc8,811.0,-116.79999999999995
16,white,c1a3,822.8,Bd3,623.8,199.0
16,black,a3c1,637.5,Rb8,787.6,-150.10000000000002
16,white,d3b5,792.0,h3,591.6,200.4
16,black,a3c1,588.8,Rc8,755.2,-166.4000000000001
16,white,d3b5,702.4,Bf5,695.1,7.299999999999955
16,black,a3c1,691.3,Rd8,797.4,-106.10000000000002
16,white,c1a3,797.9,Bd3,601.8,196.1
16,black,a3c5,633.5,Be6,743.2,-109.70000000000005
16,white,d3b5,743.0,Bh7,634.8,108.20000000000005
16,black,a3c5,650.9,Bf5,832.5,-181.6
16,white,h7f5,829.1,Bxg8,737.3,91.80000000000008
16,black,a3b4,736.0,Bc8,886.3,-150.29999999999995
16,white,c1a3,878.0,Bh7,781.8,96.20000000000005
16,black,a3b4,784.3,Bg4,1009.4,-225.1
16,white,h3g4,1022.4,Bg8,818.5,203.9
16,black,g4f3,816.9,Bxf3,809.7,7.199999999999932
16,white,g2f3,816.4,Bh7,670.0,146.39999999999998
16,black,f3d1,670.2,Nd7,921.6,-251.4
16,white,d1e1,949.5,Bg8,431.4,518.1
16,black,f3d1,437.0,Bh5,1041.1,-604.0999999999999
16,white,d1h5,1056.2,Bh7,693.3,362.9000000000001
16,black,h5d1,687.5,g6,898.0,-210.5
16,white,d1e1,891.2,Qe2+,487.6,403.6
16,black,h5e2,491.9,Bxe2+,492.1,-0.2000000000000454
16,white,f1e2,490.2,Kf2,0.4,489.8
16,black,a3c1,3.7,Bf1,535.9,-532.1999999999999
16,white,c1a3,537.0,Bg8,98.0,439.0
16,black,a3c1,82.4,Be2,521.5,-439.1
16,white,c1a3,519.9,Bh7,-4.9,524.8
16,black,a3c1,-1.8,Nf6,493.4,-495.2
16,white,c1a3,489.2,Bg8,-52.6,541.8
16,black,a3c1,-51.0,Bg4+,490.8,-541.8
16,white,c1a3,492.1,Bh7,-237.7,729.8
16,black,a3c5,-247.8,Bh5,545.5,-793.3
16,white,c1a3,543.9,Bg8,-156.0,699.9
16,black,a3c5,-151.9,Bxc1,-61.0,-90.9
16,white,g8f7,-65.8,Bh7,-518.9,453.1
16,black,c1d2,-520.8,c6,164.1,-684.9
16,white,a1c1,171.5,a3,-509.9,681.4
16,black,c1d2,-524.2,b6,165.5,-689.7
16,white,a1c1,168.2,d3,-417.4,585.5999999999999
16,black,c1b2,-418.6,Bh6,-368.6,-50.0
16,white,g2g4,-365.7,Bg8,-483.8,118.10000000000002
16,black,f6g8,-466.4,Bg4,-300.0,-166.39999999999998
16,white,g8f7,-302.0,Bh7,-543.4,241.4
16,black,g4e6,-545.0,Bh5,-363.3,-181.7
16,white,a1e1,-387.8,h4,-671.1,283.3
16,black,f6h7,-676.6,Bg4,-548.6,-128.0
16,white,a1e1,-536.8,Bg8,-679.9,143.10000000000002
16,black,f6g8,-677.6,Bf8,-543.3,-134.30000000000007
16,white,a1e1,-533.4,Bh7,-670.4,137.0
16,black,f6h7,-671.6,Bg7,-551.7,-119.89999999999998
16,white,h7g6,-553.1,Rh3,-780.9,227.79999999999995
16,black,g4h3,-777.1,Bf5,-634.0,-143.10000000000002
16,white,a1e1,-646.5,Bg8,-846.2,199.70000000000005
16,black,f6g4,-852.5,Bg4,-557.0,-295.5
16,white,h3e3,-550.2,Bh7,-777.7,227.5
16,black,g4h3,-770.6,Bh6,-535.0,-235.6
16,white,h3g3,-547.7,Rg3,-542.2,-5.5
16,black,g4f5,-541.2,Bf8,-518.2,-23.0
16,white,a1e1,-523.2,Bg8,-567.3,44.09999999999991
16,black,g4f5,-564.6,Bh3,-165.1,-399.5
16,white,g8f7,-160.6,Bh7,-550.7,390.1
16,black,h3f5,-555.8,Bg4,-524.6,-31.199999999999932
16,white,a1f1,-550.4,Rh1,-561.4,11.0
16,black,d6d5,-569.0,Nh5,-39.4,-529.6
16,white,g3g4,-46.8,Bg8,-573.6,526.8000000000001
16,black,h5g3,-571.6,Bd1,-102.6,-469.0
16,white,g3e3,-103.4,Bh7,-589.1,485.7000000000001
16,black,h5g3,-582.9,d5,-184.7,-398.2
16,white,g3e3,-191.1,Rxg6,-372.8,181.7
16,black,f8c5,-381.7,Be2,127.3,-509.0
17,white,e2e4,31.6,e4,31.9,-0.2999999999999971
17,black,e7e5,24.5,e5,30.2,-5.699999999999999
17,white,g1f3,27.1,Nf3,28.2,-1.099999999999998
17,black,g8f6,47.8,Nc6,32.7,15.099999999999994
17,white,f1b5,27.6,Nxe5,-297.5,325.1
17,black,c6e5,-292.9,Nxe5,-298.1,5.2000000000000455
17,white,b1c3,-305.0,Nc3,-305.8,0.8000000000000114
17,black,e5g6,-304.5,Nf3+,260.7,-565.2
17,white,d1f3,262.8,Ke2,-434.8,697.6
17,black,f3d4,-440.2,Nxe1,195.8,-636.0
17,white,e2e1,195.9,Nb5,-98.5,294.4
17,black,e1g2,-105.4,f6,177.7,-283.1
17,white,e2e1,179.0,Nxc7+,-282.6,461.6
17,black,d8c7,-291.5,Qxc7,-279.8,-11.699999999999989
17,white,e2e1,-281.7,Rg1,-755.5,473.8
17,black,e1c2,-756.2,Be7,-466.5,-289.70000000000005
17,white,e2e1,-456.1,Qxe1,-556.2,100.10000000000002
17,black,c7h2,-554.6,Qc4+,-245.6,-309.0
17,white,e2d1,-238.6,Kf3,-434.4,195.8
17,black,c4c2,-431.6,Qe2+,745.9,-1177.5
17,white,f3e2,742.6,Kg3,-936.5,1679.1
17,black,e2e1,-937.3,Qe4,538.7,-1476.0
17,white,e1e4,529.3,d4,-964.2,1493.5
17,black,e4e1,-977.6,Qe3+,685.0,-1662.6
17,white,c1e3,686.8,Qxe3,658.4,28.399999999999977
17,black,g8h6,657.7,h6,715.8,-58.09999999999991
17,white,f2f3,699.7,Qe2,671.1,28.600000000000023
17,black,b7b6,807.1,Rh7,763.2,43.89999999999998
17,white,f2f3,777.1,Qxe7+,219.2,557.9000000000001
17,black,g8e7,229.6,Kxe7,371.3,-141.70000000000002
17,white,f1d3,370.8,Rb1,228.2,142.60000000000002
17,black,d7d5,224.3,Rb8,460.4,-236.09999999999997
17,white,f1d3,467.6,Kh4,195.0,272.6
17,black,g7g5,220.0,g5+,223.7,-3.6999999999999886
17,white,h4g3,214.6,Bxg5,-321.3,535.9
17,black,h6g5,-322.9,Rf7,515.4,-838.3
17,white,b1e1,513.1,Kg4,-339.2,852.3
17,black,d7d5,-340.9,h5+,-87.1,-253.8
17,white,g4h5,-109.2,Kh3,-339.2,230.0
17,black,f6g5,-338.0,fxg5,-337.5,-0.5
17,white,f2f3,-349.2,Re1+,-343.7,-5.5
17,black,e7d8,-341.7,Kf8,-314.3,-27.399999999999977
17,white,h3g3,-315.6,Re2,-555.9,240.29999999999995
17,black,d7d5,-541.8,a5,-352.1,-189.69999999999993
17,white,h3g3,-356.4,Re3,-492.7,136.3
17,black,g8h6,-487.7,Rxf2,-341.7,-146.0
17,white,h3g3,-341.0,Re8+,-734.7,393.7000000000001
17,black,f8e8,-737.0,Kf7,-441.1,-295.9
17,white,e8e3,-442.4,Rxg8,-554.2,111.80000000000008
17,black,f7g8,-556.6,Rf6,368.7,-925.3
17,white,g8g5,365.4,Rh8,-368.3,733.7
17,black,d7d5,-374.3,Rf5,404.5,-778.8
17,white,f1d3,404.4,Rg8,-536.3,940.7
17,black,f7g8,-537.7,Rf2,315.8,-853.5
17,white,g8g5,310.7,Rh1,-561.1,871.8
17,black,f7g8,-565.5,Rf3+,307.8,-873.3
17,white,g2f3,294.8,gxf3,297.9,-3.099999999999966
17,black,f7g8,289.9,d6+,561.0,-271.1
17,white,g8c8,565.5,Kg2,206.9,358.6
17,black,f7g8,211.8,Bd7,922.7,-710.9000000000001
17,white,f1c4,933.0,Rh8,64.4,868.6
17,black,b8h8,64.5,Rxh8,65.6,-1.0999999999999943
17,white,h2h4,65.5,Rg1,59.9,5.600000000000001
17,black,f7f6,54.4,Rh7,98.3,-43.9
17,white,f1d3,102.6,Kh1,48.9,53.7
17,black,f7f6,56.9,Rh8,348.5,-291.6
17,white,g1g5,345.2,Rg2,25.3,319.9
17,black,f7f6,19.7,Rg8,133.6,-113.9
17,white,f1c4,113.0,Rxg5,-535.3,648.3
17,black,g8g5,-532.6,Rxg5,-537.4,4.7999999999999545
17,white,f1c4,-529.8,Bd3,-543.6,13.800000000000068
17,black,g5g7,-533.3,Be8,-529.2,-4.099999999999909
17,white,d3e4,-532.7,Bh7,-662.3,129.5999999999999
17,black,e8c6,-615.4,Rg1+,370.5,-985.9
17,white,h1g1,369.1,Kxg1,371.6,-2.5
17,black,f7f6,369.3,d5,423.9,-54.599999999999966
17,white,g1f2,426.7,Bg8+,-370.4,797.0999999999999
17,black,f7g8,-383.4,Kf6,509.9,-893.3
17,white,g8d5,511.2,Bh7,378.2,133.0
17,black,e8f7,390.0,Kg5,422.0,-32.0
17,white,h7g8,429.7,Bg8,424.5,5.199999999999989
17,black,e8c6,428.6,Bc6,420.9,7.700000000000045
17,white,g1f2,424.7,Bh7,357.2,67.5
17,black,g5h6,402.9,a4,420.4,-17.5
17,white,g1f2,428.4,Bg8,406.5,21.899999999999977
17,black,a4a3,442.0,h4,449.6,-7.600000000000023
17,white,a2a3,454.2,Bh7,407.9,46.30000000000001
17,black,g5f4,407.0,b5,441.9,-34.89999999999998
17,white,g1f2,455.6,Bg8,470.7,-15.099999999999966
17,black,g5f5,455.6,b4,494.0,-38.39999999999998
17,white,a2a3,498.0,Bh7,153.1,344.9
17,black,g5f4,186.4,b3,531.1,-344.70000000000005
17,white,c2b3,544.3,Bg8,7447.1,-6902.8
17,black,b3c2,-18076.9,Kf4,275.8,-18352.7
17,white,a2b3,281.9,Bh7,-896.1,1178.0
17,black,b3a2,-940.5,h3,420.1,-1360.6
17,white,a2b3,424.5,Bg8,20005.0,-19580.5
17,black,b3c2,-19996.0,bxa2,-18138.5,-1857.5
17,white,g1f2,-582.4,Bh7,17909.7,-18492.1
17,black,f4e3,-19996.0,a1=R+,-1202.4,-18793.6
18,white,e2e4,29.7,e4,34.8,-5.099999999999998
18,black,e7e5,29.4,e5,29.2,0.1999999999999993
18,white,g1f3,25.5,Nf3,34.5,-9.0
18,black,g8f6,44.8,Nc6,36.2,8.599999999999994
18,white,d2d4,14.3,Ng5,-458.5,472.8
18,black,d8g5,-464.5,Nh6,-18.5,-446.0
18,white,g5f3,-32.0,Nh3,-146.3,114.3
18,black,d7d5,-146.0,Nf5,284.1,-430.1
18,white,e4f5,285.3,Ng5,-230.0,515.3
18,black,d8g5,-223.9,Qe7,-4.7,-219.2
18,white,h2h4,-3.6,Nh3,-25.6,22.0
18,black,f5d4,-26.4,Qg5,755.3,-781.6999999999999
18,white,h3g5,753.8,Nf4,-311.4,1065.1999999999998
18,black,f5h4,-307.5,h5,217.5,-525.0
18,white,f4d5,220.6,Nh3,175.2,45.400000000000006
18,black,g5h4,172.1,a6,742.4,-570.3
18,white,h3g5,730.9,c3,154.1,576.8
18,black,g5f6,149.0,Be7,699.1,-550.1
18,white,h3g5,698.6,Nf4,-285.2,983.8
18,black,g5f4,-284.1,b6,327.1,-611.2
18,white,f4d5,329.5,Rg1,-471.9,801.4
18,black,g5f4,-472.3,Bc5,55.9,-528.2
18,white,f4h3,46.3,Ne2,-48.0,94.3
18,black,g5h4,-51.2,Be7,242.0,-293.2
18,white,e4f5,226.7,Nf4,-477.6,704.3
18,black,g5f4,-475.3,Nfd4,32.8,-508.1
18,white,f4d5,28.4,Ne2,-154.8,183.2
18,black,d4e2,-155.7,g6,258.9,-414.6
18,white,d2d3,268.6,Nxd4,-176.2,444.8
18,black,e5d4,-184.9,d5,545.9,-730.8
18,white,d4c6,572.2,Nf5,-89.2,661.4000000000001
18,black,g6f5,-82.6,b5,468.9,-551.5
18,white,d2d3,460.9,Nh6,-31.1,492.0
18,black,g5h6,-27.0,a5,426.1,-453.1
18,white,f1b5,428.5,Nxf7,156.9,271.6
18,black,e8f7,189.5,Qe3+,885.1,-695.6
18,white,d2e3,880.1,Be2,428.8,451.3
18,black,e3f4,536.4,Rg8,866.5,-330.1
18,white,f7d6,866.5,Nh8,166.1,700.4
18,black,e3e4,164.8,Qf3,859.8,-695.0
18,white,e2f3,869.0,Bxf3,869.6,-0.6000000000000227
18,black,d5d4,896.5,Bh4,882.4,14.100000000000025
18,white,d1e2,885.4,Nf7,820.1,65.29999999999995
18,black,c8g4,861.8,Bd7,831.6,30.199999999999932
18,white,f7h6,836.4,Nh8,785.7,50.69999999999993
18,black,g8h8,806.3,Rc8,913.4,-107.10000000000002
18,white,d2d3,909.1,Nf7,847.2,61.89999999999998
18,black,g8f8,861.1,Be7,971.1,-110.0
18,white,f7h6,989.7,Nh8,903.0,86.70000000000005
18,black,d5d4,927.7,Rxh8,905.8,21.90000000000009
18,white,d2d4,839.9,Bxh5,640.6,199.29999999999995
18,black,g6h5,708.5,Bh4,783.6,-75.10000000000002
18,white,h5g6,778.3,Bxg6+,781.5,-3.2000000000000455
18,black,e8e7,785.1,Ke7,782.6,2.5
18,white,d1e2,788.6,Bh7,652.6,136.0
18,black,h8h7,662.3,Rce8,757.8,-95.5
18,white,d1h5,791.6,Bg6,722.4,69.20000000000005
18,black,e8f8,719.5,Rd8,764.9,-45.39999999999998
18,white,g2g3,767.6,Bh7,633.9,133.70000000000005
18,black,h8h7,639.7,Rc8,769.5,-129.79999999999995
