Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference
11,black,f5d4,-642.9,Ra8,-317.5,-325.4
11,black,f5d4,-594.8,Rg8,-179.5,-415.2999999999999
11,black,g7g6,-173.3,Qb3,999.1,-1172.4
11,black,b3b4,5.4,Rb8,983.2,-977.8
11,black,b3c2,-299.4,Qf7,-67.0,-232.4
11,black,f7h5,-74.3,Qxe6+,864.8,-939.1
11,black,e6d7,-546.7,Qe1+,875.0,-1421.7
11,black,e1g1,-639.0,Qe8,682.2,-1321.2
11,black,b8e8,691.6,Rd8,900.8,-209.19999999999993
11,black,d8e8,665.2,Rd6,854.0,-188.79999999999995
11,black,d6d7,645.2,Rd5,890.2,-245.0
11,black,h7h5,670.8,Rd6,916.2,-245.4000000000001
11,black,d6d7,641.8,Rd5,894.9,-253.1
11,black,h7h5,665.3,Rxf5,868.3,-203.0
11,black,f8f7,630.9,Rh8,670.8,-39.89999999999998
11,black,h7h5,678.9,Rxf4,829.3,-150.39999999999998
11,black,f4f2,567.9,Rg8,911.2,-343.30000000000007
11,black,f8e8,905.7,Ke8,909.3,-3.599999999999909
11,black,g8f8,578.1,Kxf8,590.0,-11.899999999999975
11,black,f8f7,553.7,h5+,630.1,-76.39999999999998
11,black,f8e7,574.6,Rh8,592.4,-17.799999999999955
11,black,f8e8,599.7,Rg8,610.2,-10.5
11,black,f8f7,568.3,Ke8,595.8,-27.5
11,black,e8f7,556.8,c4,570.3,-13.5
11,black,g8f8,472.7,c3,581.8,-109.09999999999997
11,black,g8f8,530.5,b5,739.2,-208.70000000000005
11,black,g8f8,625.3,a5,738.2,-112.90000000000008
12,black,c7c5,35.9,e5,34.6,1.2999999999999972
12,black,b8c6,34.8,Nc6,29.2,5.599999999999998
12,black,c6e5,-294.0,Nxe5,-293.9,-0.1000000000000227
12,black,e5g6,-305.8,Ba3,225.7,-531.5
12,black,c7c6,-261.8,Nxe7,55.4,-317.2
12,black,a3e7,-376.3,Rg8,552.2,-928.5
12,black,d7c6,12.4,Nxc6,121.6,-109.2
12,black,d8g5,-340.2,Qh4,-18.3,-321.9
12,black,d7c6,-458.5,Bxf8,0.1,-458.6
12,black,c8d7,-410.1,Bxd7+,-411.1,1.0
12,black,e8c8,-431.5,Bd6,-400.3,-31.19999999999999
12,black,d7g4,-780.6,Rh8,-437.0,-343.6
12,black,d7g4,-796.2,Rg8,-507.2,-289.00000000000006
12,black,d7g4,-812.9,g6,-495.4,-317.5
12,black,e8c8,-509.6,Qg4,-328.4,-181.20000000000005
12,black,e8f7,-919.9,Kd8,498.4,-1418.3
12,black,d7e8,492.2,Bf8,858.9,-366.7
12,black,d7e8,850.7,Bxe8,857.0,-6.2999999999999545
12,black,g4e4,787.2,Qg3,1205.8,-418.5999999999999
12,black,d8e8,969.9,Kxe8,971.4,-1.5
12,black,g3g2,-387.0,Qd3,922.1,-1309.1
12,black,d3c2,-214.6,Qe2+,1000.1,-1214.7
12,black,c7c5,999.8,Ke7,1005.9,-6.100000000000023
12,black,e7d7,986.1,Rh8,999.1,-13.0
12,black,h8d8,981.1,Rg8,984.7,-3.6000000000000227
12,black,e7d7,952.5,Rh8,991.2,-38.700000000000045
12,black,h7h5,955.9,h5,959.7,-3.800000000000068
12,black,h5h4,945.0,Rg8,952.6,-7.600000000000023
12,black,h5h4,963.7,h4+,958.3,5.400000000000091
12,black,g6g5,957.7,Rg7,986.9,-29.199999999999932
12,black,g6g5,970.7,Rg8,994.7,-24.0
12,black,g6g5,948.9,Rh8,963.8,-14.899999999999975
12,black,h8h5,985.0,a6,978.9,6.100000000000023
12,black,h8h6,812.5,Rxh6,812.1,0.3999999999999772
12,black,g6g5,804.9,Kf6,827.3,-22.399999999999977
12,black,g6g5,804.0,Rh7,817.2,-13.200000000000044
12,black,c7c5,822.9,Rh8,818.7,4.199999999999932
12,black,c7c5,793.9,Rd8,810.9,-17.0
12,black,d8d4,668.0,Rd7,830.5,-162.5
12,black,d7d4,676.5,Rd5,980.7,-304.20000000000005
12,black,d5d4,705.9,Rh5,833.8,-127.89999999999998
12,black,g6g5,818.2,b5,818.7,-0.5
12,black,b5a4,761.9,Rh7,813.6,-51.700000000000045
12,black,g6g5,790.3,Rh8,818.4,-28.100000000000023
12,black,g6g5,747.7,Rg8,847.0,-99.29999999999995
12,black,g6g5,815.6,Rg7,862.8,-47.19999999999993
12,black,h4g3,822.7,Rg8,855.7,-33.0
12,black,f6e6,845.8,Kg7,874.7,-28.90000000000009
12,black,a6a5,780.0,Rh8,793.6,-13.600000000000025
12,black,g7f6,789.2,c5,807.4,-18.199999999999932
13,black,e7e5,28.4,e5,27.1,1.2999999999999972
13,black,b8c6,34.2,Nc6,26.4,7.800000000000004
13,black,d8g5,-455.5,f6,-58.1,-397.4
13,black,d7d5,-147.2,a6,-48.5,-98.7
13,black,a6b5,-534.3,Bb4,-44.4,-489.9
13,black,d7c6,-104.2,Bxd2+,468.0,-572.2
13,black,d2c1,-227.9,g6,418.4,-646.3
13,black,d8d7,317.8,Bxd7,367.0,-49.19999999999999
13,black,d2f4,-505.4,Be1,191.0,-696.4
13,black,e1b4,-287.5,Qe7,136.4,-423.9
13,black,g8f6,-162.6,Nxf6,-157.1,-5.5
13,black,e1d2,-854.6,Rg8,-78.9,-775.7
13,black,e7d6,-885.5,Qxd6,-880.6,-4.899999999999977
13,black,d6d1,-19999.0,Rd8,-1229.3,-18769.7
13,black,d6d1,-19999.0,c6,-941.9,-19057.1
13,black,f6h5,-19995.6,Rg7,-1049.6,-18946.0
13,black,f6e4,-19997.0,c5,-3112.1,-16884.9
13,black,f6h5,-19996.0,Ng4,-6898.5,-13097.5
13,black,e1f2,-19996.0,g5,-18119.2,-1876.7999999999993
13,black,e1f2,-19996.0,Rg6,-14351.4,-5644.6
13,black,g4f2,-19997.0,h6,-19992.0,-5.0
13,black,g4f2,-19995.0,b5,-980.9,-19014.1
13,black,g4f2,-19994.9,Qc6,-924.6,-19070.300000000003
13,black,g4f2,-19997.0,Be6,-19992.5,-4.5
13,black,g4f2,-19997.0,Bb4,-1091.8,-18905.2
13,black,g4f2,-19993.0,Nf6+,-6915.1,-13077.9
13,black,d8d3,-1268.5,Rd1,-1087.4,-181.0999999999999
13,black,e6g4,-1116.9,Nxd5,-390.3,-726.6000000000001
13,black,g6g7,-690.3,Rxg7,-731.9,41.60000000000002
13,black,b5c4,-832.5,Rg6,-694.5,-138.0
13,black,e8d8,-935.9,Ke7,-820.3,-115.60000000000002
13,black,b5c4,-822.9,Qd6,-386.3,-436.6
13,black,e7d6,-377.2,Bxc4,754.1,-1131.3
13,black,e7d8,-467.9,Rd6,282.2,-750.0999999999999
13,black,e7d7,-548.8,Kf8,736.3,-1285.1
13,black,d6d8,-509.9,Rxd8,-508.6,-1.2999999999999543
13,black,h6g5,-734.4,Bf1+,-526.0,-208.4
13,black,h6g5,-628.0,Bc4,439.8,-1067.8
13,black,f8f7,475.6,Bd2,466.1,9.5
13,black,c4e2,457.9,h5,544.6,-86.70000000000005
13,black,h5g4,427.4,Be1,754.6,-327.20000000000005
13,black,f8g7,473.2,Kg8,550.3,-77.09999999999997
13,black,e1f2,257.6,Bf7,763.2,-505.6
13,black,e1f2,184.0,Bg6,776.7,-592.7
13,black,e1f2,257.8,Be8,742.4,-484.6
13,black,e1f2,16.4,Bxb4,332.8,-316.40000000000003
13,black,b4c3,-6.2,Bd2,428.9,-435.1
13,black,g8g7,-471.9,Bf7,455.7,-927.6
13,black,g8h8,-409.0,c4,461.5,-870.5
13,black,g8h8,-528.3,Be8,319.8,-848.0999999999999
14,black,e7e5,24.5,e5,34.0,-9.5
14,black,b8c6,31.6,Nc6,31.8,-0.1999999999999993
14,black,c6e5,-298.9,Nxe5,-295.8,-3.099999999999966
14,black,e5g6,-301.8,Ba3,219.3,-521.1
14,black,a3b4,-286.4,Nf6,178.8,-465.2
14,black,a3c1,-366.6,Nxd5,214.1,-580.7
14,black,d8h4,-658.0,c5,145.8,-803.8
14,black,d8h4,-952.2,Qg5,684.7,-1636.9
14,black,g5h4,211.3,Qg4+,934.2,-722.9000000000001
14,black,g4h4,-165.0,Qxf4,58.2,-223.2
14,black,f4h4,-256.8,Rxc8,0.0,-256.8
14,black,a3c1,-167.2,Nf3+,506.5,-673.7
14,black,a3c1,-108.0,Qf5,1005.3,-1113.3
14,black,f5e5,-524.5,Rd8,733.2,-1257.7
14,black,f5e5,-540.6,Qg4,719.7,-1260.3000000000002
14,black,g4h5,-362.9,Rg8,605.4,-968.3
14,black,f3e1,29.0,a5,590.0,-561.0
14,black,f3e1,-234.3,Qg6,55.3,-289.6
14,black,f3e1,-793.5,Qa6,-277.0,-516.5
14,black,f3h2,-428.7,Qd6,521.3,-950.0
14,black,f3h2,-267.3,a4,475.2,-742.5
14,black,f3g1,-825.1,Qg6,-273.6,-551.5
14,black,f3g1,-852.5,Qf6,384.4,-1236.9
14,black,f3g1,-1153.0,c4,-641.0,-512.0
14,black,f6a1,-19994.0,cxd3,-892.8,-19101.2
14,black,f6g7,-1018.0,Rh8,577.4,-1595.4
14,black,f6g7,-830.2,Qg5,223.9,-1054.1
14,black,f3g1,-572.6,Rb8,780.7,-1353.3000000000002
14,black,f3g1,-569.7,h6,538.0,-1107.7
14,black,f3g1,-583.1,axb3,666.3,-1249.4
14,black,b3c2,-608.3,Bf8,516.1,-1124.4
14,black,f3g1,-706.2,Bb4,-144.5,-561.7
14,black,e8d7,-150.4,Kf8,280.7,-431.1
14,black,f3g1,-843.6,Rxc8,-782.0,-61.60000000000002
14,black,g5d8,-1082.0,Rc1+,-43.2,-1038.8
14,black,g5d8,-45.7,Qe5,1164.3,-1210.0
14,black,f8g7,643.4,Kg8,1061.7,-418.30000000000007
14,black,e5d6,-385.8,Qd4+,1105.5,-1491.3
14,black,d4d2,-20000.0,Qd8,-17890.2,-2109.7999999999993
14,black,d8d2,-20000.0,Bxd2,-316.4,-19683.6
14,black,d2c1,-842.5,Qa8,150.7,-993.2
14,black,f3g1,-601.6,Qa7,818.9,-1420.5
14,black,a7g1,-18097.5,Qc5,-7465.9,-10631.6
14,black,c5g1,-19998.0,Qg1,-19998.0,0.0
14,black,g1g2,-19999.0,Nh2,-519.8,-19479.2
14,black,g1e3,-19999.0,Ba5,-750.3,-19248.7
14,black,g1f1,-853.5,Qg2+,-785.5,-68.0
14,black,g2f1,-902.9,Qg1+,-794.4,-108.5
14,black,g1f1,-849.6,Kf8,-527.3,-322.30000000000007
14,black,f8g7,-749.6,Kg8,-726.6,-23.0
15,black,e7e5,34.4,e5,33.2,1.1999999999999955
15,black,g8f6,43.7,Nc6,32.2,11.5
15,black,c6e5,-292.6,Nxe5,-296.4,3.7999999999999545
15,black,e5g6,-302.1,Nf3+,264.8,-566.9000000000001
15,black,f8c5,269.6,Nxe7,361.5,-91.89999999999998
15,black,e8f7,-584.6,Kxf7,-585.6,1.0
15,black,c7c6,-573.3,g5,-506.7,-66.59999999999997
15,black,f8g7,-601.3,Rg8,-552.7,-48.59999999999991
15,black,d7d5,-685.5,Rg6,-662.4,-23.100000000000023
15,black,c7b6,-784.1,Kf6,-513.7,-270.4
15,black,d8c8,-578.6,Rxc8,-582.8,4.199999999999932
15,black,f6f7,-626.8,Bg7,-614.2,-12.599999999999907
15,black,f6f7,-760.2,Bh6,-587.7,-172.5
15,black,f6f7,-630.7,Qxf8,-578.7,-52.0
15,black,f6f7,-616.6,Qe8,-515.5,-101.10000000000002
15,black,f6f7,-644.2,d6,-604.4,-39.80000000000007
15,black,f6f7,-627.6,Qf8,-589.6,-38.0
15,black,f6f7,-670.9,Qg8,-606.3,-64.60000000000002
15,black,e7c6,-643.9,Qxb3,325.0,-968.9
15,black,b3h3,-853.0,Rh8,288.7,-1141.7
15,black,b3c2,-732.4,c6,306.1,-1038.5
15,black,b3c2,-764.9,a6,134.9,-899.8
15,black,b3c2,-728.8,d5,238.1,-966.9
15,black,b3h3,-810.2,Qd3,34.5,-844.7
15,black,d3c2,-753.2,Ng8,230.6,-983.8
15,black,d3e4,-1040.8,Qe2+,227.8,-1268.6
15,black,f6f7,220.4,Ne7,615.2,-394.80000000000007
15,black,f6f7,239.1,c5,375.4,-136.29999999999998
15,black,d5d4,174.0,Rhg8,214.6,-40.599999999999994
15,black,d5d4,204.7,R8g7,449.0,-244.3
15,black,d5d4,103.9,Nc6,272.9,-168.99999999999997
15,black,d5d4,144.3,Rg8,352.5,-208.2
15,black,g8e8,109.9,Nd4+,160.9,-51.0
15,black,d4c2,-330.0,Rh8,215.2,-545.2
15,black,d4c2,-265.9,Rhg8,273.9,-539.8
15,black,d4c2,-337.6,Nf3+,43.6,-381.2000000000001
15,black,d5e4,42.4,Nxd2,448.8,-406.4
15,black,d2e4,-8.7,Rb8,485.4,-494.1
15,black,d2e4,-230.0,Nf1,494.0,-724.0
15,black,f1h2,434.8,dxe4,453.4,-18.59999999999997
15,black,f6f7,457.6,b5,502.5,-44.89999999999998
15,black,b5b4,503.9,c4,570.7,-66.80000000000007
15,black,f6f7,460.7,Rd8+,498.8,-38.10000000000002
15,black,c4c3,57.3,Ke6,500.0,-442.7
15,black,c4c3,16.4,Rd4,500.3,-483.9
15,black,e4f3,-30.5,Rxd2+,392.2,-422.7
15,black,d2f2,-101.4,Rxc2+,213.7,-315.1
15,black,c2f2,-339.6,Bf8,37.6,-377.2000000000001
15,black,c2f2,-233.9,Bxe7,513.4,-747.3
15,black,c2b2,-231.1,Rb2,-254.8,23.700000000000017
16,black,c7c5,33.1,e5,33.5,-0.3999999999999986
16,black,b8c6,33.7,Nc6,29.8,3.900000000000002
16,black,c6e5,-298.1,Nxe5,-293.8,-4.300000000000011
16,black,e5g6,-305.0,Ba3,225.5,-530.5
16,black,a3b4,-288.7,Nf6,184.0,-472.7
16,black,a3c1,-365.5,Nxe4,-24.1,-341.4
16,black,a3c1,-28.6,Qh4+,0.5,-29.1
16,black,a3c5,-147.7,d6,457.3,-605.0
16,black,e5d3,-194.5,Be6,403.2,-597.7
16,black,a3c1,-19.0,Qxf2+,605.9,-624.9
16,black,a3c5,605.0,Rg8,788.4,-183.4
16,black,a3b4,612.7,Rb8,833.2,-220.5
16,black,a3b4,625.7,Bd5,790.9,-165.19999999999993
16,black,a3c1,694.2,Rc8,811.0,-116.79999999999995
16,black,a3c1,637.5,Rb8,787.6,-150.10000000000002
16,black,a3c1,588.8,Rc8,755.2,-166.4000000000001
16,black,a3c1,691.3,Rd8,797.4,-106.10000000000002
16,black,a3c5,633.5,Be6,743.2,-109.70000000000005
16,black,a3c5,650.9,Bf5,832.5,-181.6
16,black,a3b4,736.0,Bc8,886.3,-150.29999999999995
16,black,a3b4,784.3,Bg4,1009.4,-225.1
16,black,g4f3,816.9,Bxf3,809.7,7.199999999999932
16,black,f3d1,670.2,Nd7,921.6,-251.4
16,black,f3d1,437.0,Bh5,1041.1,-604.0999999999999
16,black,h5d1,687.5,g6,898.0,-210.5
16,black,h5e2,491.9,Bxe2+,492.1,-0.2000000000000454
16,black,a3c1,3.7,Bf1,535.9,-532.1999999999999
16,black,a3c1,82.4,Be2,521.5,-439.1
16,black,a3c1,-1.8,Nf6,493.4,-495.2
16,black,a3c1,-51.0,Bg4+,490.8,-541.8
16,black,a3c5,-247.8,Bh5,545.5,-793.3
16,black,a3c5,-151.9,Bxc1,-61.0,-90.9
16,black,c1d2,-520.8,c6,164.1,-684.9
16,black,c1d2,-524.2,b6,165.5,-689.7
16,black,c1b2,-418.6,Bh6,-368.6,-50.0
16,black,f6g8,-466.4,Bg4,-300.0,-166.39999999999998
16,black,g4e6,-545.0,Bh5,-363.3,-181.7
16,black,f6h7,-676.6,Bg4,-548.6,-128.0
16,black,f6g8,-677.6,Bf8,-543.3,-134.30000000000007
16,black,f6h7,-671.6,Bg7,-551.7,-119.89999999999998
16,black,g4h3,-777.1,Bf5,-634.0,-143.10000000000002
16,black,f6g4,-852.5,Bg4,-557.0,-295.5
16,black,g4h3,-770.6,Bh6,-535.0,-235.6
16,black,g4f5,-541.2,Bf8,-518.2,-23.0
16,black,g4f5,-564.6,Bh3,-165.1,-399.5
16,black,h3f5,-555.8,Bg4,-524.6,-31.199999999999932
16,black,d6d5,-569.0,Nh5,-39.4,-529.6
16,black,h5g3,-571.6,Bd1,-102.6,-469.0
16,black,h5g3,-582.9,d5,-184.7,-398.2
16,black,f8c5,-381.7,Be2,127.3,-509.0
17,black,e7e5,24.5,e5,30.2,-5.699999999999999
17,black,g8f6,47.8,Nc6,32.7,15.099999999999994
17,black,c6e5,-292.9,Nxe5,-298.1,5.2000000000000455
17,black,e5g6,-304.5,Nf3+,260.7,-565.2
17,black,f3d4,-440.2,Nxe1,195.8,-636.0
17,black,e1g2,-105.4,f6,177.7,-283.1
17,black,d8c7,-291.5,Qxc7,-279.8,-11.699999999999989
17,black,e1c2,-756.2,Be7,-466.5,-289.70000000000005
17,black,c7h2,-554.6,Qc4+,-245.6,-309.0
17,black,c4c2,-431.6,Qe2+,745.9,-1177.5
17,black,e2e1,-937.3,Qe4,538.7,-1476.0
17,black,e4e1,-977.6,Qe3+,685.0,-1662.6
17,black,g8h6,657.7,h6,715.8,-58.09999999999991
17,black,b7b6,807.1,Rh7,763.2,43.89999999999998
17,black,g8e7,229.6,Kxe7,371.3,-141.70000000000002
17,black,d7d5,224.3,Rb8,460.4,-236.09999999999997
17,black,g7g5,220.0,g5+,223.7,-3.6999999999999886
17,black,h6g5,-322.9,Rf7,515.4,-838.3
17,black,d7d5,-340.9,h5+,-87.1,-253.8
17,black,f6g5,-338.0,fxg5,-337.5,-0.5
17,black,e7d8,-341.7,Kf8,-314.3,-27.399999999999977
17,black,d7d5,-541.8,a5,-352.1,-189.69999999999993
17,black,g8h6,-487.7,Rxf2,-341.7,-146.0
17,black,f8e8,-737.0,Kf7,-441.1,-295.9
17,black,f7g8,-556.6,Rf6,368.7,-925.3
17,black,d7d5,-374.3,Rf5,404.5,-778.8
17,black,f7g8,-537.7,Rf2,315.8,-853.5
17,black,f7g8,-565.5,Rf3+,307.8,-873.3
17,black,f7g8,289.9,d6+,561.0,-271.1
17,black,f7g8,211.8,Bd7,922.7,-710.9000000000001
17,black,b8h8,64.5,Rxh8,65.6,-1.0999999999999943
17,black,f7f6,54.4,Rh7,98.3,-43.9
17,black,f7f6,56.9,Rh8,348.5,-291.6
17,black,f7f6,19.7,Rg8,133.6,-113.9
17,black,g8g5,-532.6,Rxg5,-537.4,4.7999999999999545
17,black,g5g7,-533.3,Be8,-529.2,-4.099999999999909
17,black,e8c6,-615.4,Rg1+,370.5,-985.9
17,black,f7f6,369.3,d5,423.9,-54.599999999999966
17,black,f7g8,-383.4,Kf6,509.9,-893.3
17,black,e8f7,390.0,Kg5,422.0,-32.0
17,black,e8c6,428.6,Bc6,420.9,7.700000000000045
17,black,g5h6,402.9,a4,420.4,-17.5
17,black,a4a3,442.0,h4,449.6,-7.600000000000023
17,black,g5f4,407.0,b5,441.9,-34.89999999999998
17,black,g5f5,455.6,b4,494.0,-38.39999999999998
17,black,g5f4,186.4,b3,531.1,-344.70000000000005
17,black,b3c2,-18076.9,Kf4,275.8,-18352.7
17,black,b3a2,-940.5,h3,420.1,-1360.6
17,black,b3c2,-19996.0,bxa2,-18138.5,-1857.5
17,black,f4e3,-19996.0,a1=R+,-1202.4,-18793.6
18,black,e7e5,29.4,e5,29.2,0.1999999999999993
18,black,g8f6,44.8,Nc6,36.2,8.599999999999994
18,black,d8g5,-464.5,Nh6,-18.5,-446.0
18,black,d7d5,-146.0,Nf5,284.1,-430.1
18,black,d8g5,-223.9,Qe7,-4.7,-219.2
18,black,f5d4,-26.4,Qg5,755.3,-781.6999999999999
18,black,f5h4,-307.5,h5,217.5,-525.0
18,black,g5h4,172.1,a6,742.4,-570.3
18,black,g5f6,149.0,Be7,699.1,-550.1
18,black,g5f4,-284.1,b6,327.1,-611.2
18,black,g5f4,-472.3,Bc5,55.9,-528.2
18,black,g5h4,-51.2,Be7,242.0,-293.2
18,black,g5f4,-475.3,Nfd4,32.8,-508.1
18,black,d4e2,-155.7,g6,258.9,-414.6
18,black,e5d4,-184.9,d5,545.9,-730.8
18,black,g6f5,-82.6,b5,468.9,-551.5
18,black,g5h6,-27.0,a5,426.1,-453.1
18,black,e8f7,189.5,Qe3+,885.1,-695.6
18,black,e3f4,536.4,Rg8,866.5,-330.1
18,black,e3e4,164.8,Qf3,859.8,-695.0
18,black,d5d4,896.5,Bh4,882.4,14.100000000000025
18,black,c8g4,861.8,Bd7,831.6,30.199999999999932
18,black,g8h8,806.3,Rc8,913.4,-107.10000000000002
18,black,g8f8,861.1,Be7,971.1,-110.0
18,black,d5d4,927.7,Rxh8,905.8,21.90000000000009
18,black,g6h5,708.5,Bh4,783.6,-75.10000000000002
18,black,e8e7,785.1,Ke7,782.6,2.5
18,black,h8h7,662.3,Rce8,757.8,-95.5
18,black,e8f8,719.5,Rd8,764.9,-45.39999999999998
18,black,h8h7,639.7,Rc8,769.5,-129.79999999999995
18,black,c8g8,536.4,Rd8,774.9,-238.5
18,black,h8h7,647.5,Rc8,762.6,-115.10000000000002
18,black,c8g8,529.9,Bg5,860.1,-330.20000000000005
18,black,h8h7,694.7,Rce8,780.3,-85.59999999999991
18,black,e8g8,571.0,Rexg8,575.8,-4.7999999999999545
18,black,d5d4,423.3,Rh7,626.0,-202.7
18,black,e7f8,-401.5,Rxf8,-259.5,-142.0
18,black,c6d8,-263.3,Bxd2+,319.0,-582.3
18,black,d2c1,-610.8,Rxh2,224.1,-834.9
18,black,d2c1,-696.5,Rf3,420.3,-1116.8
18,black,d2c3,-49.6,Bxc3,-42.7,-6.899999999999999
18,black,c3d4,-172.3,a4,473.2,-645.5
18,black,c3d4,382.6,Rf8,539.6,-157.0
18,black,c3d4,-45.1,Rf7,594.3,-639.4
18,black,e7d7,602.4,Rf8,834.5,-232.1
18,black,f8f2,426.7,Rf7,665.0,-238.3
18,black,h2f2,451.5,Rf8,848.1,-396.6
18,black,f8f2,404.1,Rfxf2+,402.9,1.2000000000000457
18,black,e7d7,366.7,Rh8,773.4,-406.7
18,black,f2g2,-455.9,Rg8,803.2,-1259.1
19,black,e7e5,31.9,e5,25.0,6.899999999999999
19,black,b8c6,25.3,Nc6,28.9,-3.599999999999998
19,black,c6e5,-296.8,Nxe5,-299.6,2.8000000000000114
19,black,e5g6,-302.4,Nf6,-179.3,-123.09999999999997
19,black,d7d5,-347.3,Nxd3+,90.1,-437.4
19,black,f8b4,86.3,Be7,145.0,-58.7
19,black,e8g8,-2.7,Nxe4,379.8,-382.5
19,black,d7d5,372.8,Bf6,528.5,-155.7
19,black,e8g8,409.7,h5,670.8,-261.09999999999997
19,black,b7a6,-626.4,b6,477.9,-1104.3
19,black,a8a7,-609.1,Rxa7,-603.5,-5.600000000000023
19,black,f6g5,-780.7,Bxg5,-783.9,3.199999999999932
19,black,g5c1,-910.3,Rg8,-828.2,-82.09999999999991
19,black,g5c1,-848.9,Rh8,-768.2,-80.69999999999993
19,black,g5c1,-928.1,Rg8,-696.6,-231.5
19,black,d8e7,-1128.8,Bh6,-570.3,-558.5
19,black,h6c1,-648.8,g6,-446.3,-202.49999999999991
19,black,d8e7,-965.8,Bd2+,-451.9,-513.9
19,black,c8a6,-19999.0,Bxc1,-736.2,-19262.8
19,black,e8f7,-863.5,Kf8,-716.8,-146.70000000000005
19,black,c8a6,-931.1,Qf6,-869.9,-61.200000000000045
19,black,c8a6,-19995.5,Ke8,-807.3,-19188.2
19,black,c8a6,-19991.0,b5,-632.5,-19358.5
19,black,f6b2,-906.5,Bh6,-701.6,-204.9
19,black,c8a6,-852.6,d6,-743.4,-109.20000000000005
19,black,f6g6,-833.8,Qxg6,-847.9,14.100000000000025
19,black,g6c2,-10580.6,Rxa4,-964.9,-9615.7
19,black,a4a1,-19997.0,Rd4,-819.6,-19177.4
19,black,g6c2,-983.2,Bf4,-710.6,-272.6
19,black,f4d6,-18102.3,Bxd6,-18101.2,-1.0999999999985448
19,black,b5b4,-19991.6,Be6,-19993.5,1.9000000000014552
19,black,e6c4,-19998.0,h4,-19995.0,-3.0
19,black,g6c2,-19997.0,c6,-19995.7,-1.2999999999992724
19,black,e6c4,-19998.0,Qd3+,-278.0,-19720.0
19,black,d6e5,-276.7,Bf7,-168.1,-108.6
19,black,d6e5,-279.8,Bg3,525.0,-804.8
19,black,g3f4,-303.4,Bh5,577.3,-880.6999999999999
19,black,g3f4,-258.7,Be1,-243.7,-15.0
19,black,h5f3,-386.9,h3,-275.6,-111.29999999999995
19,black,e1a5,-270.1,Ke7,560.9,-831.0
19,black,h5e2,-719.2,Kf6,-338.5,-380.7000000000001
19,black,e1a5,-337.2,b4,573.9,-911.1
19,black,e1d2,-105.0,Kg6,574.0,-679.0
19,black,e1d2,-79.9,Kh6,583.4,-663.3
19,black,e1d2,0.0,Bg4,592.4,-592.4
19,black,e1d2,-131.3,Bh5,608.2,-739.5
19,black,e1d2,-6.2,Be8,593.0,-599.2
19,black,e1c3,474.8,Bh5,612.3,-137.49999999999994
19,black,h3g2,-592.2,Bg4,483.7,-1075.9
19,black,g4e2,-360.4,Kh5,581.1,-941.5
20,black,e7e5,28.6,e5,33.5,-4.899999999999999
20,black,b8c6,30.9,Nc6,28.7,2.1999999999999993
20,black,c6e5,-296.1,Nxe5,-291.1,-5.0
20,black,e5g6,-306.7,Ba3,216.3,-523.0
20,black,a3b4,-292.5,Nxe7,161.3,-453.8
20,black,e7d5,-400.5,Nf5,196.2,-596.7
20,black,a3e7,-499.5,Nxf3+,-191.1,-308.4
20,black,f5d4,-192.4,Rg8,595.9,-788.3
20,black,d8e7,28.9,Qxe7,15.7,13.2
20,black,g7g6,18.2,Qxe4+,755.7,-737.5
20,black,e4f5,-871.4,Qe7,365.9,-1237.3
20,black,e7f7,-808.0,Qxf7+,-820.5,12.5
20,black,a3d6,-19997.0,Qxf1,-527.2,-19469.8
20,black,a3d6,-19996.0,Rb8,-517.7,-19478.3
20,black,a3e7,-508.7,Bd6+,-527.8,19.09999999999997
20,black,d6e7,-561.2,Rh8,-419.1,-142.10000000000002
20,black,h8f8,-896.0,Rxf8,-901.5,5.5
20,black,d6c5,-946.0,Rh8,-856.2,-89.79999999999995
20,black,h8f8,-922.4,Rg8,-816.6,-105.79999999999995
20,black,g8f8,-911.1,Rh8,-820.1,-91.0
20,black,h8f8,-920.7,a6,-812.1,-108.60000000000002
20,black,d6e7,-887.1,Bf8,-805.4,-81.70000000000005
20,black,f8d6,-863.6,Bd6+,-869.0,5.399999999999977
20,black,h8f8,-887.9,Bf4,-813.3,-74.60000000000002
20,black,d7d6,-893.9,Bh6,-820.6,-73.29999999999995
20,black,d7d6,-905.3,Rg8,-833.2,-72.09999999999991
20,black,d7d6,-884.6,Rh8,-848.2,-36.39999999999998
20,black,d7d5,-839.6,Bg5,-634.6,-205.0
20,black,g5f6,-855.7,h6,-821.8,-33.90000000000009
20,black,d7d6,-864.9,Bf4,-637.5,-227.4
20,black,d7d6,-634.3,Kf8,-597.9,-36.39999999999998
20,black,d7d6,-615.0,g5,-521.6,-93.39999999999998
20,black,d7d6,-610.2,gxf4,-591.4,-18.800000000000068
20,black,d7d6,-586.2,Rg8+,-475.1,-111.10000000000002
20,black,d7d6,-641.5,Rh8,-406.2,-235.3
20,black,d7d6,-405.2,Kg7,60.6,-465.8
20,black,b8a8,-356.1,b6,97.2,-453.3
20,black,g7f8,-754.5,Rxf8,-758.9,4.399999999999977
20,black,d7d5,-847.3,Rf1,-426.6,-420.69999999999993
20,black,c8b7,-414.3,Bb7,-413.4,-0.9000000000000341
20,black,b8c8,-466.3,a5,-411.0,-55.30000000000001
