Game Number,Qwen Color,Best Move,Best Move Score,Qwen Move,Qwen Move Score,Score Difference
18,black,f2g2,-463.2,Rg8,171.1,-634.3
18,black,f2g2,-463.2,Rg8,171.1,-634.3
19,white,e2e4,28.2,e4,30.05,-1.8500000000000014
19,black,e7e5,34.3,e5,33.7,0.5999999999999943
19,white,g1f3,29.5,Nf3,32.1,-2.6000000000000014
19,black,b8c6,33.2,Nc6,33.55,-0.3499999999999943
19,white,f1b5,24.7,Nxe5,-136.0,160.7
19,black,c6e5,-297.5,Nxe5,-298.25,0.75
19,white,d2d4,-299.2,Nc3,-303.7,4.5
19,black,e5g6,-307.6,Nf6,-246.2,-61.400000000000034
19,black,e5g6,-307.6,Nf6,-246.2,-61.400000000000034
19,black,e5g6,-307.6,Nf6,-246.2,-61.400000000000034
19,white,d2d4,-187.6,d3,-266.8,79.20000000000002
19,black,e5c6,-328.6,Nxd3+,-115.55,-213.05
19,white,f1d3,91.4,Qxd3,93.1,-1.6999999999999886
19,black,f8b4,94.5,Be7,119.3,-24.799999999999997
19,white,e4e5,142.1,Qd2,68.85,73.25
19,black,e8g8,0.6,Nxe4,191.7,-191.1
19,white,c3e4,381.5,Nxe4,375.8,5.699999999999989
19,black,d7d5,378.5,Bf6,455.4,-76.89999999999998
19,white,e4f6,531.6,Qe2,471.9,59.700000000000045
19,white,e4f6,531.6,Qe2,471.9,59.700000000000045
19,white,e4f6,531.6,Qe2,471.9,59.700000000000045
19,black,e8g8,403.6,h5,534.85,-131.25
19,black,e8g8,403.6,h5,534.85,-131.25
19,black,e8g8,403.6,h5,534.85,-131.25
19,white,e4f6,670.7,Qa6,25.25,645.45
19,white,e4f6,670.7,Qa6,25.25,645.45
19,white,e4f6,670.7,Qa6,25.25,645.45
19,black,b7a6,-621.5,b6,-75.25,-546.25
19,white,e4f6,460.4,Qxa7,-75.05,535.4499999999999
19,black,a8a7,-611.8,Rxa7,-607.4,-4.399999999999977
19,white,f1e2,-628.4,Ng5,-706.7,78.30000000000007
19,black,f6g5,-798.8,Bxg5,-790.8,-8.0
19,white,f1d3,-821.0,Rg1,-865.15,44.14999999999998
19,black,g5c1,-911.5,Rg8,-879.85,-31.649999999999977
19,white,c1g5,-848.8,Bd3,-847.35,-1.4499999999999318
19,black,g5c1,-832.3,Rh8,-807.7,-24.59999999999991
19,white,e1d1,-725.0,Bh7,-826.4,101.39999999999998
19,black,g5c1,-934.7,Rg8,-813.55,-121.15000000000009
19,white,c1g5,-762.7,Bh7xg8,-804.35,41.64999999999998
19,black,d8e7,-874.2,Bh6,-721.85,-152.35000000000002
19,white,c1h6,-595.2,Bh7,-623.5,28.299999999999955
19,white,c1h6,-595.2,Bh7,-623.5,28.299999999999955
19,white,c1h6,-595.2,Bh7,-623.5,28.299999999999955
19,black,h6c1,-656.2,g6,-552.15,-104.05000000000007
19,white,c1h6,-451.7,Bg8,-714.8,263.09999999999997
19,white,c1h6,-451.7,Bg8,-714.8,263.09999999999997
19,white,c1h6,-451.7,Bg8,-714.8,263.09999999999997
19,black,d8e7,-880.9,Bd2+,-681.35,-199.54999999999995
19,white,c1d2,-446.3,Kf1,9777.85,-10224.15
19,black,c8a6,-19999.0,Bxc1,-10367.8,-9631.2
19,white,a1c1,-737.0,Bxf7+,-808.2,71.20000000000005
19,black,e8f7,-888.3,Kf8,-802.55,-85.75
19,white,f7c4,-720.5,Bg8,-841.0,120.5
19,black,c8a6,-958.7,Qf6,-913.1,-45.60000000000002
19,white,g8c4,-890.7,Bh7,9557.15,-10447.85
19,black,c8a6,-19995.2,Ke8,-10382.65,-9612.550000000001
19,white,g2g3,-931.2,Bg8,8467.5,-9398.7
19,white,g2g3,-931.2,Bg8,8467.5,-9398.7
19,white,g2g3,-931.2,Bg8,8467.5,-9398.7
19,black,c8a6,-19992.0,b5,-10306.45,-9685.55
19,white,a1c1,-630.7,Bh7,-762.8,132.0999999999999
19,black,f6b2,-885.1,Bh6,-810.0,-75.10000000000002
19,black,f6b2,-885.1,Bh6,-810.0,-75.10000000000002
19,black,f6b2,-885.1,Bh6,-810.0,-75.10000000000002
19,white,g2g4,-711.8,a4,-793.05,81.25
19,white,g2g4,-711.8,a4,-793.05,81.25
19,white,g2g4,-711.8,a4,-793.05,81.25
19,black,c8a6,-872.8,d6,-809.85,-62.94999999999993
19,white,g2g4,-750.2,Bxg6+,-796.05,45.84999999999991
19,black,f6g6,-878.6,Qxg6,-868.95,-9.649999999999977
19,white,a1e1,-862.5,Rd1,-1121.55,259.04999999999995
19,black,g6c2,-6843.7,Rxa4,-3908.1,-2935.6
19,white,g2g4,-939.6,Rd2,9532.2,-10471.800000000001
19,black,a4a1,-19997.0,Rd4,-10459.1,-9537.9
19,white,d2d4,-920.6,Rxd4,-923.05,2.449999999999932
19,black,g6c2,-925.4,Bf4,-822.05,-103.35000000000002
19,white,d4d3,-754.1,Rd6,8577.6,-9331.7
19,black,f4d6,-19989.9,Bxd6,8.2,-19998.100000000002
19,white,f2f3,17900.9,Rh1,18954.7,-1053.7999999999993
19,white,f2f3,17900.9,Rh1,18954.7,-1053.7999999999993
19,white,f2f3,17900.9,Rh1,18954.7,-1053.7999999999993
19,black,b5b4,-19991.3,Be6,7.35,-19998.649999999998
19,white,f2f4,20005.2,Rg1,20004.1,1.1000000000021828
19,white,f2f4,20005.2,Rg1,20004.1,1.1000000000021828
19,white,f2f4,20005.2,Rg1,20004.1,1.1000000000021828
19,black,e6c4,-19998.0,h4,3.5,-20001.5
19,white,g2g4,20005.4,Rh1,20004.7,0.7000000000007276
19,white,g2g4,20005.4,Rh1,20004.7,0.7000000000007276
19,white,g2g4,20005.4,Rh1,20004.7,0.7000000000007276
19,black,g6c2,-19997.0,c6,3.75,-20000.75
19,white,h2h3,20004.1,Rg1,20003.6,0.5
19,black,e6c4,-19998.0,Qd3+,-10141.25,-9856.75
19,white,c2d3,-280.4,cxd3,-280.5,0.10000000000002274
19,black,d6e5,-278.0,Bf7,-223.75,-54.25
19,white,d3d4,-177.2,Rh1,-227.4,50.20000000000002
19,white,d3d4,-177.2,Rh1,-227.4,50.20000000000002
19,white,d3d4,-177.2,Rh1,-227.4,50.20000000000002
19,black,d6e5,-280.4,Bg3,120.8,-401.2
19,black,d6e5,-280.4,Bg3,120.8,-401.2
19,black,d6e5,-280.4,Bg3,120.8,-401.2
19,white,f2g3,525.0,f4,110.8,414.2
19,black,g3f4,-305.4,Bh5,136.75,-442.15
19,black,g3f4,-305.4,Bh5,136.75,-442.15
19,black,g3f4,-305.4,Bh5,136.75,-442.15
19,white,h2g3,569.6,Kg1,158.5,411.1
19,black,g3f4,-252.2,Be1,-253.6,1.4000000000000057
19,white,g1f1,-244.0,g3,-310.5,66.5
19,white,g1f1,-244.0,g3,-310.5,66.5
19,white,g1f1,-244.0,g3,-310.5,66.5
19,black,h5f3,-390.7,h3,-330.55,-60.14999999999998
19,white,g1f1,-258.4,Kf1,-264.4,6.0
19,white,g1f1,-258.4,Kf1,-264.4,6.0
19,white,g1f1,-258.4,Kf1,-264.4,6.0
19,black,e1a5,-266.6,Ke7,146.7,-413.3
19,white,f1e1,569.4,Kg1,-48.2,617.6
19,black,h5e2,-684.6,Kf6,-509.0,-175.60000000000002
19,white,g1f1,-333.8,Kf1,-325.5,-8.300000000000011
19,white,g1f1,-333.8,Kf1,-325.5,-8.300000000000011
19,white,g1f1,-333.8,Kf1,-325.5,-8.300000000000011
19,black,e1a5,-332.5,b4,115.0,-447.5
19,white,f1e1,567.0,Rg1,229.6,337.4
19,white,f1e1,567.0,Rg1,229.6,337.4
19,white,f1e1,567.0,Rg1,229.6,337.4
19,black,e1d2,-127.8,Kg6,225.6,-353.4
19,white,f1e1,584.2,Rh1,251.7,332.50000000000006
19,white,f1e1,584.2,Rh1,251.7,332.50000000000006
19,white,f1e1,584.2,Rh1,251.7,332.50000000000006
19,black,e1d2,-70.1,Kh6,260.75,-330.85
19,black,e1d2,-70.1,Kh6,260.75,-330.85
19,black,e1d2,-70.1,Kh6,260.75,-330.85
19,white,f1e1,585.7,d4,289.0,296.70000000000005
19,black,e1d2,-3.3,Bg4,289.7,-293.0
19,white,f1e1,585.4,Rg1,225.55,359.84999999999997
19,black,e1d2,-137.2,Bh5,237.8,-375.0
19,white,f1e1,613.0,Rh1,306.15,306.85
19,white,f1e1,613.0,Rh1,306.15,306.85
19,white,f1e1,613.0,Rh1,306.15,306.85
19,black,e1d2,-11.2,Be8,300.5,-311.7
19,white,f1e1,616.4,Rg1,550.7,65.69999999999993
19,black,e1c3,461.3,Bh5,538.9,-77.59999999999997
19,white,f1e1,609.7,Rg2,3.75,605.95
19,black,h3g2,-587.6,Bg4,-72.45,-515.15
19,black,h3g2,-587.6,Bg4,-72.45,-515.15
19,black,h3g2,-587.6,Bg4,-72.45,-515.15
19,white,g2c2,483.4,Re2,74.1,409.29999999999995
19,white,g2c2,483.4,Re2,74.1,409.29999999999995
19,white,g2c2,483.4,Re2,74.1,409.29999999999995
19,black,e1g3,-339.3,Kh5,122.6,-461.9
19,black,e1g3,-339.3,Kh5,122.6,-461.9
19,black,e1g3,-339.3,Kh5,122.6,-461.9
19,black,e1g3,-339.3,Kh5,122.6,-461.9
20,white,e2e4,33.7,e4,31.4,2.3000000000000043
20,black,e7e5,32.8,e5,32.2,0.5999999999999943
20,white,g1f3,31.9,Nf3,30.85,1.0499999999999972
20,black,b8c6,34.7,Nc6,33.35,1.3500000000000014
20,white,f1b5,40.4,Nxe5,-128.95,169.35
20,black,c6e5,-300.1,Nxe5,-296.95,-3.150000000000034
20,white,d2d4,-298.0,Nc3,-301.9,3.8999999999999773
20,white,d2d4,-298.0,Nc3,-301.9,3.8999999999999773
20,white,d2d4,-298.0,Nc3,-301.9,3.8999999999999773
20,black,e5g6,-305.5,Ba3,-39.7,-265.8
20,black,e5g6,-305.5,Ba3,-39.7,-265.8
20,black,e5g6,-305.5,Ba3,-39.7,-265.8
20,white,b2a3,218.6,f3,-33.7,252.3
20,black,a3b4,-283.4,Nxe7,-61.15,-222.24999999999997
20,white,b2a3,165.7,Nd5,-121.95,287.65
20,white,b2a3,165.7,Nd5,-121.95,287.65
20,white,b2a3,165.7,Nd5,-121.95,287.65
20,black,e7d5,-394.5,Nf5,-96.25,-298.25
20,white,e4f5,200.5,Nxe7+,-160.15,360.65
20,black,a3e7,-504.4,Nxf3+,-351.8,-152.59999999999997
20,white,d1f3,-192.7,Qxf3,-182.6,-10.099999999999994
20,black,f5d4,-189.7,Rg8,205.1,-394.79999999999995
20,white,e7f5,592.5,Qh5,309.25,283.25
20,black,d8e7,22.4,Qxe7,26.55,-4.150000000000002
20,white,h5f5,18.3,Qxf5,18.95,-0.6499999999999986
20,black,g7g6,26.9,Qxe4+,393.15,-366.25
20,white,f5e4,741.8,Kf2,-69.5,811.3
20,black,e4f5,-871.0,Qe7,-254.35,-616.65
20,white,b2a3,364.6,Qxf7+,-229.0,593.6
20,black,e7f7,-809.6,Qxf7+,-816.4,6.7999999999999545
20,white,f2e1,-815.6,Kg3,9594.2,-10409.800000000001
20,black,a3d6,-19997.0,Qxf1,-10262.35,-9734.65
20,white,h1f1,-523.1,Rg1,9741.35,-10264.45
20,black,a3d6,-19994.0,Rb8,-10257.05,-9736.95
20,white,g1f1,-524.1,Rxf1,-522.1,-2.0
20,black,a3e7,-506.5,Bd6+,-519.95,13.450000000000045
20,white,g3g4,-531.1,Kh4,-534.35,3.25
20,black,d6e7,-557.4,Rh8,-483.05,-74.34999999999997
20,white,d2d4,-410.5,Rf8+,-657.25,246.75
20,black,h8f8,-900.6,Rxf8,-900.75,0.14999999999997726
20,white,d2d4,-904.5,Kg4,-929.6,25.100000000000023
20,black,b7b5,-957.6,Rh8,-892.25,-65.35000000000002
20,white,d2d4,-856.8,Kh5,-888.55,31.75
20,black,h8f8,-920.8,Rg8,-886.15,-34.64999999999998
20,white,d2d4,-832.3,Kg4,-870.85,38.55000000000007
20,black,h7h5,-862.4,Rh8,-840.2,-22.199999999999932
20,white,d2d4,-856.7,h3,-878.0,21.299999999999955
20,white,d2d4,-856.7,h3,-878.0,21.299999999999955
20,white,d2d4,-856.7,h3,-878.0,21.299999999999955
20,black,h8f8,-919.0,a6,-884.15,-34.85000000000002
20,white,d2d4,-861.4,Kh4,-874.6,13.200000000000045
20,black,d6e7,-884.8,Bf8,-846.45,-38.34999999999991
20,white,d2d4,-820.8,Kg3,-843.7,22.90000000000009
20,black,f8d6,-869.4,Bd6+,-867.8,-1.6000000000000227
20,white,g3f2,-872.2,Kh4,-881.05,8.849999999999909
20,black,h8f8,-884.9,Bf4,-848.8,-36.10000000000002
20,white,d2d4,-806.0,Kh5,-848.35,42.35000000000002
20,black,d7d5,-889.1,Bh6,-860.6,-28.5
20,white,d2d4,-834.7,h4,-862.9,28.199999999999932
20,black,d7d6,-889.0,Rg8,-860.05,-28.950000000000045
20,white,d2d4,-837.4,Kg4,-863.9,26.5
20,black,d7d6,-890.3,Rh8,-861.65,-28.649999999999977
20,white,g4g3,-846.4,Kh3,-852.35,5.9500000000000455
20,black,d7d6,-850.4,Bg5,-743.3,-107.10000000000002
20,white,h4g5,-636.5,h5,-745.45,108.95000000000005
20,black,g5f6,-858.8,h6,-840.45,-18.34999999999991
20,white,d2d3,-841.5,g3,-850.65,9.149999999999977
20,black,g5f6,-857.6,Bf4,-743.5,-114.10000000000002
20,white,g3f4,-641.4,gxf4,-639.65,-1.75
20,white,g3f4,-641.4,gxf4,-639.65,-1.75
20,white,g3f4,-641.4,gxf4,-639.65,-1.75
20,black,e8f7,-632.9,Kf8,-615.95,-16.949999999999932
20,white,h3g3,-595.8,d3,-602.2,6.400000000000091
20,black,f8f7,-611.9,g5,-567.0,-44.89999999999998
20,white,f4g5,-546.5,Kg4,-575.7,29.200000000000045
20,black,d7d6,-609.0,gxf4,-600.4,-8.600000000000023
20,white,c1f4,-587.2,Bxf4,-588.45,1.25
20,black,d7d6,-593.5,Rg8+,-533.5,-60.0
20,white,g4h4,-491.1,Kh3,-575.75,84.64999999999998
20,black,d7d6,-642.5,Rh8,-529.45,-113.04999999999995
20,white,f4c7,-390.5,Bxc7,-397.6,7.100000000000023
20,black,d7d6,-405.0,Kg7,-172.55,-232.45
20,white,c7b8,58.9,Bd6,-129.2,188.1
20,white,c7b8,58.9,Bd6,-129.2,188.1
20,white,c7b8,58.9,Bd6,-129.2,188.1
20,black,b8a8,-345.0,b6,-124.95,-220.05
20,white,d6b8,93.5,Bxf8,-350.6,444.1
20,white,d6b8,93.5,Bxf8,-350.6,444.1
20,white,d6b8,93.5,Bxf8,-350.6,444.1
20,black,g7f8,-752.1,Rxf8,-775.05,22.949999999999932
20,white,a1g1,-730.9,Kg3,-794.45,63.55000000000007
20,black,d7d6,-858.7,Rf1,-641.75,-216.95000000000005
20,white,a1f1,-410.4,Rxf1,-408.3,-2.099999999999966
20,black,c8b7,-410.7,Bb7,-411.3,0.6000000000000227
20,white,f1g1,-417.5,Kh2,-441.95,24.44999999999999
20,white,f1g1,-417.5,Kh2,-441.95,24.44999999999999
20,white,f1g1,-417.5,Kh2,-441.95,24.44999999999999
20,black,b8c8,-469.5,a5,-440.75,-28.75
20,white,f1g1,-419.8,Rf2,-445.95,26.149999999999977
20,white,f1g1,-419.8,Rf2,-445.95,26.149999999999977
20,white,f1g1,-419.8,Rf2,-445.95,26.149999999999977
20,black,b8e8,-475.8,b5,-455.35,-20.44999999999999
20,white,f2f5,-444.7,d4,-446.7,2.0
20,black,b8e8,-448.4,d6,-444.0,-4.399999999999977
20,white,h2g3,-459.5,Rf5,-454.35,-5.149999999999977
20,white,h2g3,-459.5,Rf5,-454.35,-5.149999999999977
20,white,h2g3,-459.5,Rf5,-454.35,-5.149999999999977
20,black,b7e4,-487.3,b4,-369.65,-117.65000000000003
20,white,f5b5,-258.1,Rf2,-364.8,106.69999999999999
20,white,f5b5,-258.1,Rf2,-364.8,106.69999999999999
20,white,f5b5,-258.1,Rf2,-364.8,106.69999999999999
20,black,b8c8,-477.7,a4,-444.3,-33.39999999999998
20,white,c2c4,-408.3,Rf5,-441.5,33.19999999999999
20,black,b7e4,-478.6,Rh8,-444.5,-34.10000000000002
20,white,f5b5,-416.5,Rf2,-458.5,42.0
20,black,h8c8,-498.3,Bh1,-247.6,-250.70000000000002
20,white,h2h1,3.8,Kh3,-238.0,241.8
20,black,h1d5,-487.9,Rg8,-469.85,-18.049999999999955
20,white,f2f1,-461.2,Rh2,-488.7,27.5
20,white,f2f1,-461.2,Rh2,-488.7,27.5
20,white,f2f1,-461.2,Rh2,-488.7,27.5
20,black,h1d5,-508.5,b3,-267.65,-240.85000000000002
20,white,h2h1,-33.1,Kg3,-255.25,222.15
20,white,h2h1,-33.1,Kg3,-255.25,222.15
20,white,h2h1,-33.1,Kg3,-255.25,222.15
20,black,h1d5,-468.5,bxa2,-381.35,-87.14999999999998
20,black,h1d5,-468.5,bxa2,-381.35,-87.14999999999998
20,black,h1d5,-468.5,bxa2,-381.35,-87.14999999999998
20,black,h1d5,-468.5,bxa2,-381.35,-87.14999999999998
21,white,e2e4,32.9,e4,32.95,-0.05000000000000426
21,black,c7c5,33.3,e5,31.95,1.3499999999999979
21,white,g1f3,30.9,Nf3,32.4,-1.5
21,black,b8c6,30.7,Nc6,31.15,-0.4499999999999993
21,white,f1b5,31.9,Ng5,-215.15,247.05
21,black,d8g5,-459.9,Nf6,-218.1,-241.79999999999998
21,white,f1c4,18.1,Nh3,-130.95,149.04999999999998
21,black,f6e4,-271.4,Nxe4,-271.6,0.20000000000004547
21,white,b1c3,-280.3,Nf4,-446.55,166.25
21,black,e5f4,-609.7,Bb4,-433.15,-176.55000000000007
21,white,f4d5,-252.5,Nh3,-318.25,65.75
21,white,f4d5,-252.5,Nh3,-318.25,65.75
21,white,f4d5,-252.5,Nh3,-318.25,65.75
21,black,d7d5,-420.1,b5,-296.0,-124.10000000000002
21,white,f1b5,-165.3,Bc4,-412.9,247.59999999999997
21,white,f1b5,-165.3,Bc4,-412.9,247.59999999999997
21,white,f1b5,-165.3,Bc4,-412.9,247.59999999999997
21,black,b5c4,-657.2,f5,-402.65,-254.55000000000007
21,white,c4b5,-151.0,Bg8,-322.65,171.64999999999998
21,white,c4b5,-151.0,Bg8,-322.65,171.64999999999998
21,white,c4b5,-151.0,Bg8,-322.65,171.64999999999998
21,black,h8g8,-502.1,Bb7,-375.0,-127.10000000000002
21,white,g8b3,-258.7,Bxh7,-442.45,183.75
21,black,h8h7,-624.1,Rg8,-207.0,-417.1
21,white,h7g8,210.3,Bxf5,116.05,94.25000000000001
21,black,c6d4,31.4,Ng3,224.9,-193.5
21,white,f5g6,417.4,Bxd7+,74.4,343.0
21,black,d8d7,-263.8,Kf8,60.25,-324.05
21,white,d1f3,383.5,Bxc6,369.1,14.399999999999977
21,black,b7c6,352.5,Bxc3,598.35,-245.85000000000002
21,white,d1f3,837.3,Bxd5,625.05,212.25
21,black,d8d5,505.5,Bxd2+,599.85,-94.35000000000002
21,white,d1d2,695.7,Nxd2,671.45,24.25
21,black,b7d5,684.7,Qg5,900.35,-215.64999999999998
21,white,d5b7,1116.5,Bf7,919.6,196.89999999999998
21,black,g5f5,730.9,Rd8,898.9,-168.0
21,white,h3g5,1114.5,Nxe4,453.4,661.1
21,white,h3g5,1114.5,Nxe4,453.4,661.1
21,white,h3g5,1114.5,Nxe4,453.4,661.1
21,black,d8d1,-208.0,a6,392.7,-600.7
21,white,e4g5,968.7,Bxg8,476.15,492.55000000000007
21,black,d8d1,-19.6,Rd2,521.2,-540.8000000000001
21,white,e4g5,1068.1,Bxd2,1078.8,-10.700000000000045
21,black,g5h4,1106.8,Bd5,1211.5,-104.70000000000005
21,white,e4g3,1350.2,Nf6,1248.1,102.10000000000014
21,white,e4g3,1350.2,Nf6,1248.1,102.10000000000014
21,white,e4g3,1350.2,Nf6,1248.1,102.10000000000014
21,black,g5f6,1156.1,Qg4,9650.55,-8494.449999999999
21,white,d1g4,19989.8,Bh7,10562.3,9427.5
21,white,d1g4,19989.8,Bh7,10562.3,9427.5
21,white,d1g4,19989.8,Bh7,10562.3,9427.5
21,black,g4d1,1126.0,c6,1158.2,-32.200000000000045
21,white,d1g4,1544.8,Nxd5,1419.7,125.09999999999991
21,black,g4e2,1301.7,Nh5,10648.85,-9347.15
21,white,d1g4,19997.0,Nxf6,10600.6,9396.4
21,black,h5f6,1252.4,Qe4+,1440.0,-187.5999999999999
21,white,f6e4,16318.2,Be3,13530.9,2787.300000000001
21,black,e4e3,-17856.2,Nxf6,1069.35,-18925.55
21,white,d1d8,19995.8,Qd8+,19995.9,-0.10000000000218279
21,black,f6e8,-20004.0,Kf7,-2.5,-20001.5
21,black,f6e8,-20004.0,Kf7,-2.5,-20001.5
21,black,f6e8,-20004.0,Kf7,-2.5,-20001.5
21,white,h3g5,20000.0,b3,10552.0,9448.0
21,black,f6h7,1055.7,Qxe3+,9595.9,-8540.199999999999
21,white,f2e3,18118.4,Kd1,9534.85,8583.550000000001
21,black,e3h6,941.0,Qd2+,1066.45,-125.45000000000005
21,white,d8d2,1208.9,Kxd2,4047.6,-2838.7
21,black,f6h7,-5000.0,Nh5,7499.5,-12499.5
21,white,h3g5,20000.0,Qe7+,10518.6,9481.4
21,black,f7e7,1027.0,Kxe7,1028.8,-1.7999999999999545
21,black,f7e7,1027.0,Kxe7,1028.8,-1.7999999999999545
21,black,f7e7,1027.0,Kxe7,1028.8,-1.7999999999999545
21,white,a1e1,1028.1,Ng1,1013.45,14.649999999999864
21,white,a1e1,1028.1,Ng1,1013.45,14.649999999999864
21,white,a1e1,1028.1,Ng1,1013.45,14.649999999999864
21,black,h5f6,1004.2,Kf7,1014.2,-10.0
21,white,g1f3,1033.7,Bf5,1017.85,15.850000000000023
21,white,g1f3,1033.7,Bf5,1017.85,15.850000000000023
21,white,g1f3,1033.7,Bf5,1017.85,15.850000000000023
21,black,c6c5,1000.9,a5,1008.65,-7.75
21,white,g1f3,1017.9,Bd3,1016.4,1.5
21,black,c6c5,1015.4,Kf6,1016.7,-1.3000000000000682
21,white,g2g3,1019.5,Bh7,987.05,32.450000000000045
21,black,g7g6,963.6,Nf4,973.35,-9.75
21,white,g2g3,980.2,Nh3,977.35,2.8500000000000227
21,black,g7g6,1001.0,Nh3,1007.1,-6.100000000000023
21,black,g7g6,1001.0,Nh3,1007.1,-6.100000000000023
21,black,g7g6,1001.0,Nh3,1007.1,-6.100000000000023
21,white,g2h3,1008.7,Kc3,931.2,77.5
21,black,h3g5,860.7,Ng1,918.1,-57.39999999999998
21,white,h1g1,972.0,Bf5,928.8,43.200000000000045
21,black,g1e2,881.3,Nh3,938.65,-57.35000000000002
21,white,f5h3,1002.0,Bh7,928.15,73.85000000000002
21,white,f5h3,1002.0,Bh7,928.15,73.85000000000002
21,white,f5h3,1002.0,Bh7,928.15,73.85000000000002
21,black,h3g5,826.9,e4,905.3,-78.39999999999998
21,black,h3g5,826.9,e4,905.3,-78.39999999999998
21,black,h3g5,826.9,e4,905.3,-78.39999999999998
21,white,g2h3,978.6,b4,923.55,55.05000000000007
21,black,a5b4,869.9,Ng1,924.85,-54.950000000000045
21,black,a5b4,869.9,Ng1,924.85,-54.950000000000045
21,black,a5b4,869.9,Ng1,924.85,-54.950000000000045
21,white,h1g1,983.2,h4,940.35,42.85000000000002
21,black,a5b4,907.1,g6,926.45,-19.350000000000023
21,black,a5b4,907.1,g6,926.45,-19.350000000000023
21,black,a5b4,907.1,g6,926.45,-19.350000000000023
21,white,a1g1,948.8,g4,888.3,60.5
21,black,g1f3,839.3,Nh3,896.45,-57.15000000000009
21,white,h1h3,956.1,Rxh3,969.5,-13.399999999999977
21,white,h1h3,956.1,Rxh3,969.5,-13.399999999999977
21,white,h1h3,956.1,Rxh3,969.5,-13.399999999999977
21,black,a5b4,958.6,Kf7,997.2,-38.60000000000002
21,white,c3d2,1027.8,Bg8+,987.7,40.09999999999991
21,white,c3d2,1027.8,Bg8+,987.7,40.09999999999991
21,white,c3d2,1027.8,Bg8+,987.7,40.09999999999991
21,black,f7g8,944.4,Kf6,1990.7,-1046.3000000000002
21,white,b4a5,1084.6,Bh7,1024.05,60.549999999999955
21,white,b4a5,1084.6,Bh7,1024.05,60.549999999999955
21,white,b4a5,1084.6,Bh7,1024.05,60.549999999999955
21,black,a5b4,991.1,Kf7,1007.35,-16.25
21,white,c3d2,1029.5,Bg8+,1024.95,4.5499999999999545
21,white,c3d2,1029.5,Bg8+,1024.95,4.5499999999999545
21,white,c3d2,1029.5,Bg8+,1024.95,4.5499999999999545
21,black,f7g8,938.0,Kf6,2919.95,-1981.9499999999998
21,white,b4a5,1104.9,Bh7,1039.3,65.60000000000014
21,white,b4a5,1104.9,Bh7,1039.3,65.60000000000014
21,white,b4a5,1104.9,Bh7,1039.3,65.60000000000014
21,black,a5b4,974.9,Kf7,997.1,-22.200000000000045
21,white,c3d2,1039.6,Bg8+,1001.65,37.94999999999993
21,white,c3d2,1039.6,Bg8+,1001.65,37.94999999999993
21,white,c3d2,1039.6,Bg8+,1001.65,37.94999999999993
21,black,f7g8,944.4,Kf6,1009.2,-64.80000000000007
21,white,b4a5,1023.1,Bh7,991.85,31.25
21,white,b4a5,1023.1,Bh7,991.85,31.25
21,white,b4a5,1023.1,Bh7,991.85,31.25
21,black,a5b4,958.4,Kf7,996.7,-38.30000000000007
21,white,b4a5,3057.6,Bg8+,2003.5,1054.1
21,white,b4a5,3057.6,Bg8+,2003.5,1054.1
21,white,b4a5,3057.6,Bg8+,2003.5,1054.1
21,black,f7g8,942.4,Kf6,996.3,-53.89999999999998
21,white,b4a5,1075.9,Bh7,1021.9,54.000000000000114
21,white,b4a5,1075.9,Bh7,1021.9,54.000000000000114
21,white,b4a5,1075.9,Bh7,1021.9,54.000000000000114
21,white,b4a5,1075.9,Bh7,1021.9,54.000000000000114
22,white,e2e4,32.7,e4,31.05,1.6500000000000021
22,black,e7e5,32.4,e5,31.65,0.75
22,white,g1f3,31.1,Nf3,29.55,1.5500000000000007
22,black,b8c6,35.0,Nc6,33.8,1.2000000000000028
22,white,f1b5,27.1,Ng5,-217.95,245.04999999999998
22,black,d8g5,-451.2,Nge7,-208.65,-242.54999999999998
22,white,f1c4,31.4,Nh3,-68.45,99.85
22,white,f1c4,31.4,Nh3,-68.45,99.85
22,white,f1c4,31.4,Nh3,-68.45,99.85
22,black,d7d5,-170.0,b5,-44.2,-125.8
22,white,f1b5,79.8,Nf4,-147.2,227.0
22,black,e5f4,-381.5,exf4,-379.3,-2.1999999999999886
22,black,e5f4,-381.5,exf4,-379.3,-2.1999999999999886
22,black,e5f4,-381.5,exf4,-379.3,-2.1999999999999886
22,white,d2d4,-375.5,h4,-407.25,31.75
22,black,a7a6,-438.4,h5,-417.45,-20.94999999999999
22,white,d2d4,-393.3,Nc3,-426.85,33.55000000000001
22,white,d2d4,-393.3,Nc3,-426.85,33.55000000000001
22,white,d2d4,-393.3,Nc3,-426.85,33.55000000000001
22,black,b5b4,-463.1,f3,-400.8,-62.30000000000001
22,white,d2d4,-336.4,Nxb5,-385.8,49.400000000000034
22,black,f3g2,-423.2,Nxb8,-330.15,-93.05000000000001
22,white,d1f3,-235.4,Nxc7+,-367.0,131.6
22,black,d8c7,-502.7,Qxc7,-500.95,-1.75
22,white,d1f3,-488.3,Qxf3,-489.85,1.5500000000000114
22,black,b8c6,-490.8,Qxc2,-499.75,8.949999999999989
22,white,b2b3,-525.8,Qxf7+,-721.15,195.35000000000002
22,black,e8f7,-905.5,Kd8,-681.55,-223.95000000000005
22,white,d2d3,-459.0,Qf5,-665.05,206.04999999999995
22,black,e7f5,-863.7,Qxe4+,-164.0,-699.7
